14.0,3283.0,49488.0,2364.0,448.0,471.0,0.0,0.11346184933721307,0.7009173941157453,0.16979873908826382,0.01113401228580666,0.0,0.11346184933721307,0.7009173941157453,0.16979873908826382,0.01113401228580666,3457.0,97.0,21.0,23.0,1.0,38.0,162.0,9.0,79.0,79.0,9.0,9.0,53280.0,195.0,1567.977,1.0,1.0,0.0,0.0,1.0,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
14.0,3283.0,49488.0,2364.0,448.0,471.0,0.0,0.11346184933721307,0.7009173941157453,0.16979873908826382,0.01113401228580666,0.0,0.11346184933721307,0.7009173941157453,0.16979873908826382,0.01113401228580666,3457.0,97.0,21.0,23.0,1.0,38.0,162.0,9.0,79.0,79.0,9.0,9.0,53280.0,195.0,1567.977,1.0,1.0,0.0,0.0,1.0,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
3.0,3.0,42.0,2.0,0.0,1.0,0.8095238095238095,0.0,0.0,0.0,0.0,0.8095238095238095,0.0,0.0,0.0,0.0,34.0,2.0,9.0,4.0,8.0,40.0,196.0,4.0,9.0,4.0,94.0,4.0,2781.0,12.0,6.517,0.0,0.0,0.0,0.0,0.0,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
3.0,3.0,42.0,2.0,0.0,1.0,0.8095238095238095,0.0,0.0,0.0,0.0,0.8095238095238095,0.0,0.0,0.0,0.0,34.0,2.0,9.0,4.0,8.0,40.0,196.0,4.0,9.0,4.0,94.0,4.0,2781.0,12.0,6.5,0.0,0.0,0.0,0.0,0.0,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
3.0,3.0,42.0,2.0,0.0,1.0,0.8095238095238095,0.0,0.0,0.0,0.0,0.8095238095238095,0.0,0.0,0.0,0.0,34.0,2.0,9.0,4.0,8.0,40.0,196.0,4.0,9.0,4.0,94.0,4.0,2781.0,12.0,6.5,0.0,0.0,0.0,0.0,0.0,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
3.0,3.0,42.0,2.0,0.0,1.0,0.8095238095238095,0.0,0.0,0.0,0.0,0.8095238095238095,0.0,0.0,0.0,0.0,34.0,2.0,9.0,4.0,8.0,40.0,196.0,4.0,9.0,4.0,94.0,4.0,2781.0,12.0,6.5,0.0,0.0,0.0,0.0,0.0,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
3.0,3.0,42.0,2.0,0.0,1.0,0.8095238095238095,0.0,0.0,0.0,0.0,0.8095238095238095,0.0,0.0,0.0,0.0,34.0,2.0,9.0,4.0,8.0,40.0,196.0,4.0,9.0,4.0,94.0,4.0,2781.0,12.0,6.5,0.0,0.0,0.0,0.0,0.0,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
3.0,3.0,42.0,2.0,0.0,1.0,0.8095238095238095,0.0,0.0,0.0,0.0,0.8095238095238095,0.0,0.0,0.0,0.0,34.0,2.0,9.0,4.0,8.0,40.0,196.0,4.0,9.0,4.0,94.0,4.0,2781.0,12.0,6.5,0.0,0.0,0.0,0.0,0.0,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
12.0,2521.0,16619.0,1686.0,580.0,255.0,1.8051627655093567E-4,0.223539322462242,0.2735423310668512,0.4959985558697876,0.0,1.8051627655093567E-4,0.223539322462242,0.2735423310668512,0.4959985558697876,0.0,1145.0,42.0,9.0,252.0,34.0,213.0,29.0,14.0,14.0,14.0,14.0,14.0,75019.0,189.0,2128.671,1.0,1.0,0.0,0.0,1.0,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
10.0,104.0,534.0,61.0,25.0,18.0,0.0,0.3258426966292135,0.4737827715355805,0.1647940074906367,0.0,0.0,0.3258426966292135,0.4737827715355805,0.1647940074906367,0.0,56.0,10.0,314.0,9.0,94.0,2.0,344.0,9.0,9.0,9.0,9.0,9.0,9166.0,28.0,52.598,0.0,0.0,0.0,0.0,0.0,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
12.0,5231.0,28769.0,3575.0,912.0,744.0,0.0,0.1393513851715388,0.15687024227467064,0.6905697104522229,0.0,0.0,0.1393513851715388,0.15687024227467064,0.6905697104522229,0.0,1177.0,46.0,213.0,23.0,31.0,9.0,224.0,14.0,14.0,14.0,14.0,14.0,84684.0,174.0,2844.37,1.0,1.0,0.0,0.0,1.0,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
12.0,1353.0,5234.0,865.0,232.0,256.0,1.9105846388995032E-4,0.1431027894535728,0.11367978601452045,0.7315628582346198,0.0,1.9105846388995032E-4,0.1431027894535728,0.11367978601452045,0.7315628582346198,0.0,119.0,25.0,213.0,31.0,9.0,1.0,224.0,9.0,9.0,9.0,9.0,9.0,13249.0,88.0,407.403,0.0,0.0,0.0,0.0,1.0,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
12.0,6504.0,32923.0,4481.0,1040.0,983.0,0.0,0.12589982686875437,0.14266622118275976,0.7198918689062358,0.0,0.0,0.12589982686875437,0.14266622118275976,0.7198918689062358,0.0,1177.0,51.0,213.0,23.0,31.0,224.0,9.0,14.0,14.0,14.0,14.0,14.0,84684.0,184.0,2911.087,1.0,1.0,0.0,0.0,1.0,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
12.0,1333.0,55642.0,833.0,128.0,372.0,0.0,0.028323927968081666,0.42464325509507206,0.5462779914453111,0.0,0.0,0.028323927968081666,0.42464325509507206,0.5462779914453111,0.0,1031.0,12.0,60.0,38.0,40.0,252.0,23.0,4.0,392.0,392.0,392.0,392.0,183306.0,47.0,2219.392,0.0,0.0,0.0,1.0,0.0,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
12.0,606.0,22610.0,372.0,70.0,164.0,0.0,0.0475453339230429,0.41353383458646614,0.5381247235736399,0.0,0.0,0.0475453339230429,0.41353383458646614,0.5381247235736399,0.0,1031.0,10.0,60.0,38.0,40.0,252.0,23.0,392.0,392.0,392.0,392.0,9.0,87523.0,46.0,1271.441,0.0,0.0,0.0,1.0,0.0,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
12.0,942.0,38400.0,583.0,97.0,262.0,0.0,0.03046875,0.42778645833333334,0.5409635416666667,0.0,0.0,0.03046875,0.42778645833333334,0.5409635416666667,0.0,1031.0,11.0,60.0,38.0,40.0,252.0,23.0,4.0,392.0,392.0,392.0,392.0,183207.0,46.0,1872.233,0.0,0.0,0.0,1.0,0.0,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
