#Eclipse
3,4102
0,1823
0,1573
9,1528
4,1488
3,1308
2,800
7,491
3,315
8,294
8,294
9,283
7,174
9,165
0,159
6,100
9,99
9,59
9,38
9,34
3,27
9,24
9,19
7,16
2,16
2,14
9,12
9,11
7,10
9,10
9,10
9,9
9,9
9,9
9,9
9,9
8,8
9,8
9,7
8,7
9,7
9,7
9,7
9,6
9,6
9,6
9,6
9,6
9,6
9,6
9,6
9,6
9,6
9,6
9,6
9,6
9,6
9,6
9,6
9,6
9,6
9,6
9,6
9,6
9,6
9,6
9,6
3,6
9,6
9,6
9,6
9,6
9,6
9,6
9,6
2,6
9,6
9,6
9,6
9,6
9,6
9,6
9,6
9,6
9,6
9,6
9,6
9,6
9,6
9,6
9,6
9,6
9,6
9,5
4,5
9,5
9,5
9,5
9,5
9,5
9,5
9,5
9,5
4,5
9,5
9,5
0,5
9,5
9,5
9,5
9,5
9,5
9,5
9,5
9,5
9,5
9,5
9,4
9,4
9,4
9,4
9,4
9,4
9,4
9,4
9,4
9,4
9,4
9,4
7,4
9,4
9,4
9,4
9,4
9,4
9,4
9,4
9,4
9,4
9,4
9,4
9,4
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
3,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
3,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
3,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
0,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
2,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
7,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
4,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,3
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
0,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
3,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
9,2
