#Microsfoft Office 
2,33184
4,30798
9,29052
9,28479
7,25503
7,20543
4,20399
7,19182
7,19161
4,19049
4,17836
2,17520
4,15997
7,14415
4,13791
7,13462
2,12984
7,11139
7,11045
7,10983
9,10745
2,10500
7,10106
7,10042
6,9893
2,9846
7,9726
4,9675
7,9244
7,8981
7,8801
7,8705
2,8269
9,7827
7,7467
9,7438
7,7280
9,7024
9,6988
7,6973
9,6816
7,6809
6,6759
7,6629
7,6582
4,6483
4,6326
4,6250
7,6171
7,6150
6,6104
6,6103
2,6084
7,6032
7,5884
9,5802
7,5795
7,5794
7,5793
7,5727
7,5658
7,5646
2,5503
7,5472
7,5449
7,5369
9,5240
7,5053
9,5042
9,5000
9,4750
7,4731
8,4600
4,4303
2,4267
2,4264
2,4264
2,4249
2,4241
6,4187
7,4186
7,4171
7,3980
9,3877
7,3871
8,3809
4,3793
2,3788
2,3788
2,3670
2,3610
6,3600
0,3499
7,3483
2,3461
9,3447
7,3446
4,3440
7,3417
7,3398
7,3323
7,3320
2,3244
7,3214
8,3024
9,2999
7,2997
0,2904
7,2841
9,2839
7,2834
7,2719
9,2520
7,2491
7,2460
9,2375
7,2356
7,2300
9,2287
9,2278
7,2270
0,2193
0,2186
7,2182
4,2162
7,2133
7,2130
2,2054
2,2046
7,2044
7,2024
7,2003
2,2003
2,2002
7,1967
0,1942
9,1886
7,1872
4,1859
0,1858
0,1854
7,1837
6,1829
7,1824
7,1801
2,1791
2,1784
2,1766
7,1758
7,1756
9,1750
2,1748
4,1744
7,1737
9,1732
0,1699
0,1694
4,1692
7,1655
8,1651
7,1640
7,1623
0,1619
0,1610
7,1594
7,1589
7,1589
7,1588
7,1581
0,1540
9,1527
4,1498
4,1483
4,1480
9,1467
4,1450
7,1447
2,1428
4,1423
2,1421
0,1411
7,1390
0,1390
0,1369
2,1358
2,1357
7,1347
9,1347
9,1346
7,1312
0,1305
7,1304
7,1301
4,1295
2,1290
7,1285
7,1284
7,1264
7,1254
2,1241
7,1233
7,1212
2,1201
7,1192
7,1181
4,1179
4,1172
4,1172
4,1165
4,1165
4,1164
7,1161
0,1156
7,1126
7,1122
2,1107
2,1107
7,1080
7,1080
2,1053
7,1051
7,1048
7,1044
7,1043
0,1042
2,1036
7,1019
2,1016
7,1014
4,1012
2,1010
4,1005
7,998
4,989
7,984
2,979
7,965
2,955
7,955
7,953
4,945
9,936
7,934
7,927
0,924
0,924
0,923
4,922
4,922
7,922
7,921
0,919
7,906
7,903
8,901
7,901
7,900
0,899
0,896
0,889
4,888
4,888
7,887
0,884
7,883
9,879
0,879
9,877
4,870
7,869
2,869
7,864
7,858
6,855
2,842
7,832
6,832
7,825
7,821
7,794
7,790
7,788
7,785
7,782
4,781
4,773
7,772
9,771
9,771
6,770
7,762
0,762
0,759
7,756
7,754
7,743
7,738
9,738
7,735
7,731
0,731
7,725
0,722
4,720
4,708
2,707
7,707
4,703
2,702
7,699
7,699
7,698
7,698
9,689
0,686
0,686
7,684
0,681
7,681
7,677
8,677
7,676
2,676
7,676
0,676
7,676
7,672
4,670
0,668
7,667
7,665
0,665
4,664
7,662
7,661
7,655
2,654
7,645
7,640
7,640
2,640
7,639
7,639
7,638
7,638
7,637
7,637
7,637
7,637
7,636
0,636
7,630
7,630
0,630
7,628
9,628
7,627
7,627
7,626
9,626
7,626
7,625
0,624
7,618
7,618
7,617
7,617
4,615
7,615
9,614
2,611
9,610
9,610
7,591
7,590
7,588
4,587
7,585
0,584
4,583
7,582
4,581
0,580
4,580
4,579
7,578
0,577
6,576
9,575
4,572
4,571
7,568
7,567
0,564
0,564
0,564
7,562
7,561
0,561
2,559
2,559
9,556
0,556
7,553
7,549
7,548
7,544
9,544
7,544
2,544
7,543
4,542
0,541
7,540
7,538
4,536
6,535
7,534
7,534
7,533
4,530
7,529
2,528
7,525
0,524
7,523
0,523
4,522
4,522
7,520
0,520
0,519
7,518
7,515
9,513
9,513
7,512
0,512
2,512
7,507
0,505
7,502
0,502
7,501
9,499
7,499
7,498
7,498
8,495
7,495
7,495
7,495
4,495
2,492
0,491
0,491
7,489
0,487
2,483
7,483
7,481
0,481
4,478
7,477
2,477
4,476
7,476
2,475
2,475
7,469
0,469
4,469
4,466
7,464
7,460
7,459
9,457
7,457
9,456
7,454
7,450
4,448
0,447
7,446
7,446
9,433
0,433
9,433
9,432
9,431
9,431
7,425
4,425
7,423
0,423
7,421
4,421
8,417
0,416
4,416
4,414
4,413
0,411
7,408
0,407
4,406
7,405
9,405
4,405
7,405
7,405
7,404
7,403
8,402
7,401
9,397
0,396
2,394
7,393
4,392
7,391
9,389
7,389
7,389
0,388
4,387
0,385
